geo_point_2d;geo_shape;objectid_1;objectid;numero;nom;larg;sens;chauss;tunnel;shape_leng;niveau_route;code_statu;gestionn;statut_2;statut;shape_len
49.0556035975, 2.04845811599;"{""coordinates"": [[2.046737061590321, 49.05528632995834], [2.046998269922467, 49.0555154615556], [2.047203733917679, 49.05562305884494], [2.047626735150196, 49.05567892002906], [2.048221120691943, 49.055673260572114], [2.048641283871328, 49.05562906563394], [2.049442746217867, 49.05560255297616], [2.050278467528858, 49.055569241538976]], ""type"": ""LineString""}";669;17019;219873;N14;0;D;0;0;276.98730149;0;499;;;bretelle nationale;276.98730149
49.0282667233, 2.10323137783;"{""coordinates"": [[2.103262547873336, 49.02766192051226], [2.1032109796371, 49.02808517804248], [2.103244193492611, 49.02883431751024], [2.103246581490108, 49.028873252443276]], ""type"": ""LineString""}";683;17231;220202;N184;4;D;1;0;134.90528254;0;503;Etat;Voie rapide DIRIF;nationale;134.905282541
49.011637145, 2.52987860005;"{""coordinates"": [[2.530031142406117, 49.011644545783035], [2.529726057695706, 49.01162974411906]], ""type"": ""LineString""}";684;17289;0;A1;0;;0;0;22.37921711;0;500;;;bretelle autoroute / voie rapide;22.3792171052
48.9918062647, 2.1900743378;"{""coordinates"": [[2.187801200443041, 48.99255497160423], [2.188042317305317, 48.99246844224302], [2.188244100308848, 48.99239620524795], [2.189989955233857, 48.991792849837495], [2.191055862387594, 48.99149787372952], [2.192371362490186, 48.99113379696343]], ""type"": ""LineString""}";690;17432;216508;A15;3;D;2;0;370.28832866;0;501;Etat;Autoroute DIRIF;autoroute;370.288328665
48.9376911735, 2.41158423774;"{""coordinates"": [[2.409375345564574, 48.93731405666397], [2.410068284459062, 48.93743726593199], [2.413794106942707, 48.938062637038264]], ""type"": ""LineString""}";691;17490;54099;A1;2;>;1;0;334.25283982;0;501;Etat;;autoroute;334.252839824
48.9860120322, 2.50430654028;"{""coordinates"": [[2.503069538552912, 48.98539984713123], [2.505238886801174, 48.98647651176879], [2.505552743420008, 48.986603775305106]], ""type"": ""LineString""}";725;18489;0;A1;2;>;1;0;225.84475018;0;500;;;bretelle autoroute / voie rapide;225.844750173
49.0991744477, 2.26711659811;"{""coordinates"": [[2.267047048740582, 49.099329318596574], [2.267186147472289, 49.09901957673011]], ""type"": ""LineString""}";735;18922;0;N184;0;;0;0;35.9162008;0;500;;;bretelle autoroute / voie rapide;35.9162008014
49.046015182, 2.44186511933;"{""coordinates"": [[2.440063606272838, 49.04635820436179], [2.442313875604963, 49.04588994861844], [2.443681673202465, 49.04577570867349]], ""type"": ""LineString""}";741;19143;0;N104;2;D;2;0;273.35578391;0;502;Etat;Autoroute DIRIF;voie rapide;273.355783913
48.9222199273, 2.36443891662;"{""coordinates"": [[2.366023176143508, 48.921864901193324], [2.364707747837756, 48.922213172155345], [2.364099413319581, 48.922287906979925], [2.363519407641059, 48.922390608034604], [2.362839500699545, 48.922504956055846]], ""type"": ""LineString""}";910;23693;0;A86;0;;0;0;244.66543362;0;500;;;bretelle autoroute / voie rapide;244.66543362
48.9649401155, 2.26013030822;"{""coordinates"": [[2.259177210351222, 48.96545479714526], [2.259625791531507, 48.96518686443885], [2.261097710113294, 48.96445156394065]], ""type"": ""LineString""}";918;23799;0;A15;0;;0;0;179.63112942;0;500;;;bretelle autoroute / voie rapide;179.631129421
48.9632307656, 2.26352494037;"{""coordinates"": [[2.264091158496186, 48.96282988742541], [2.263413493805656, 48.96277297189558], [2.263026754924255, 48.962820781439035], [2.262744742942381, 48.96304065204366], [2.262681237782908, 48.96326753375764], [2.26277570586448, 48.9634600848508], [2.262963309742052, 48.96357697702165], [2.263213342050907, 48.96363909832696], [2.263526643795359, 48.96360487482769], [2.263798199817664, 48.963529454889084], [2.264163712199849, 48.963412781272325], [2.264823701268353, 48.96330837795696]], ""type"": ""LineString""}";921;23897;0;A15;0;;0;0;321.75961854;0;500;;;bretelle autoroute / voie rapide;321.759618542
48.963565322, 2.26630622651;"{""coordinates"": [[2.26505858543644, 48.96320356155378], [2.266295771096021, 48.963573167165464], [2.267559493149253, 48.963907092203435]], ""type"": ""LineString""}";924;23923;0;A15;0;;0;0;199.18569801;0;500;;;bretelle autoroute / voie rapide;199.185698013
48.9893145855, 2.20051142735;"{""coordinates"": [[2.199920047773755, 48.9894531213059], [2.201102806932274, 48.98917604963483]], ""type"": ""LineString""}";925;23953;216516;A15;3;D;2;0;91.88295005;0;501;Etat;Autoroute DIRIF;autoroute;91.8829500493
48.9582966256, 2.53260347173;"{""coordinates"": [[2.532286555539832, 48.95823013468532], [2.532920387910846, 48.958363116591045]], ""type"": ""LineString""}";931;24150;50999;A104;3;D;2;0;48.71475838;0;501;Etat;Autoroute DIRIF;autoroute;48.7147583762
48.9331648079, 2.37653309495;"{""coordinates"": [[2.376162370977159, 48.93309081906823], [2.376903818924021, 48.93323879672571]], ""type"": ""LineString""}";1052;27800;54949;A1;3;D;2;0;56.76053358;0;501;Etat;Autoroute DIRIF;autoroute;56.7605335812
48.8840475546, 2.46461543734;"{""coordinates"": [[2.464165289264272, 48.88398208706069], [2.465065585422156, 48.88411302210013]], ""type"": ""LineString""}";1062;28039;62625;A3;2;D;1;0;67.60961912;0;501;Etat;;autoroute;67.609619117
48.9127087483, 2.43667915839;"{""coordinates"": [[2.436537285114844, 48.912759735456866], [2.436821031658241, 48.91265776106594]], ""type"": ""LineString""}";1064;28093;0;A86;0;;0;1;23.68770731;0;501;Etat;Autoroute DIRIF;autoroute;23.6877073137
48.9601063748, 2.47327862912;"{""coordinates"": [[2.473265137839528, 48.96032074343355], [2.473292120407796, 48.95989200608407]], ""type"": ""LineString""}";1071;28137;50832;A3;3;D;2;0;47.71890546;0;501;Etat;Autoroute DIRIF;autoroute;47.7189054658
48.9053653471, 2.47522046956;"{""coordinates"": [[2.473581518592829, 48.90502908687712], [2.474483502256561, 48.905312259032826], [2.475858327982441, 48.90546782592066], [2.47657809221398, 48.905527515075796], [2.476888495478791, 48.90555200019998]], ""type"": ""LineString""}";1073;28162;0;A3;2;>;1;0;251.5854085;0;500;;;bretelle autoroute / voie rapide;251.585408507
48.9216762263, 2.36439613312;"{""coordinates"": [[2.362817734147139, 48.92166470399604], [2.364123504063928, 48.92167310937249], [2.36542414210404, 48.921681493122286], [2.36597426743289, 48.921700606224555]], ""type"": ""LineString""}";1076;28213;0;A86;0;;0;0;231.38249845;0;500;;;bretelle autoroute / voie rapide;231.382498447
48.9609385187, 2.47334051567;"{""coordinates"": [[2.473265137839528, 48.96032074343355], [2.473393523602261, 48.96138328780789], [2.473424723385649, 48.9615549593918]], ""type"": ""LineString""}";1082;28468;50759;A3;3;D;2;0;137.76142097;0;501;Etat;Autoroute DIRIF;autoroute;137.761420971
48.9768871085, 2.23495150728;"{""coordinates"": [[2.233276224417847, 48.97733286548256], [2.236626790140708, 48.97644135155788]], ""type"": ""LineString""}";946;24649;216534;A15;0;;0;0;264.55549431;0;500;;;bretelle autoroute / voie rapide;264.555494308
49.1013516639, 2.27481817472;"{""coordinates"": [[2.274465418230112, 49.1014267872251], [2.275170931205594, 49.101276540480406]], ""type"": ""LineString""}";956;25281;219770;N1;2;D;2;0;54.16507175;0;503;Etat;Voie rapide DIRIF;nationale;54.1650717556
49.1008352466, 2.27539147268;"{""coordinates"": [[2.275276674391282, 49.10091464951471], [2.275506270968606, 49.100755843599444]], ""type"": ""LineString""}";962;25380;0;N1;0;;0;0;24.35381581;0;499;;;bretelle nationale;24.3538158103
49.00492823, 2.52574876893;"{""coordinates"": [[2.525732432992148, 49.004899102455724], [2.525765104865846, 49.00495735763789]], ""type"": ""LineString""}";975;25686;216374;A1;3;D;2;0;6.90551137;0;501;Etat;Autoroute DIRIF;autoroute;6.90551137136
49.006072221, 2.24445697413;"{""coordinates"": [[2.242913289157328, 49.007184179091894], [2.244180763254757, 49.00647493574393], [2.24506489532163, 49.0056150035565], [2.245772260454046, 49.004693531964676]], ""type"": ""LineString""}";976;25689;216460;A115;2;D;2;0;351.9990432;0;501;Etat;Autoroute DIRIF;autoroute;351.999043195
49.0052428392, 2.52383252236;"{""coordinates"": [[2.524329401787673, 49.006193975497915], [2.524302134235661, 49.00598507197887], [2.524056896334975, 49.00552305423637], [2.523508039989414, 49.00474059450765], [2.523197350569351, 49.00436073115446]], ""type"": ""LineString""}";977;25693;0;A1;0;;0;0;221.55038921;0;500;;;bretelle autoroute / voie rapide;221.550389205
49.0134771299, 2.53036401393;"{""coordinates"": [[2.530264229703958, 49.013129654439076], [2.530463798164377, 49.013824605338336]], ""type"": ""LineString""}";986;25886;0;A1;0;;0;0;78.6530486;0;500;;;bretelle autoroute / voie rapide;78.6530486006
48.9792720414, 2.24058112933;"{""coordinates"": [[2.240155325562435, 48.97834859836318], [2.240701238669089, 48.97951487912676], [2.240988515284212, 48.980203631436865]], ""type"": ""LineString""}";989;25984;216539;A15;0;;0;0;215.14467754;0;500;;;bretelle autoroute / voie rapide;215.144677541
48.9578365581, 2.46287693208;"{""coordinates"": [[2.459928683066949, 48.956263659484996], [2.463347154077178, 48.95805849490007], [2.465796099630345, 48.959462436436766]], ""type"": ""LineString""}";994;26107;51949;A1;3;D;2;0;557.94517819;0;501;Etat;Autoroute DIRIF;autoroute;557.945178196
48.9746910169, 2.48927394811;"{""coordinates"": [[2.489950674035994, 48.975139334352804], [2.488597222174946, 48.97424269954494]], ""type"": ""LineString""}";1001;26264;216321;A1;3;D;2;0;140.56991742;0;501;Etat;Autoroute DIRIF;autoroute;140.569917422
48.9056962969, 2.47061933713;"{""coordinates"": [[2.470972783161038, 48.90573726724071], [2.470618845084573, 48.90569566752702], [2.470265761781477, 48.90565645818807]], ""type"": ""LineString""}";1014;26550;0;A3;0;;0;0;52.60175052;0;500;;;bretelle autoroute / voie rapide;52.6017505186
48.8623897478, 2.48307438903;"{""coordinates"": [[2.482839399042388, 48.86306887342389], [2.482967205202556, 48.86249702938125], [2.483321500897498, 48.861891324490216], [2.483439553826362, 48.86177307050364]], ""type"": ""LineString""}";1017;26692;65588;A86;2;D;2;0;152.21311403;0;501;Etat;Autoroute DIRIF;autoroute;152.213114028
48.9707926993, 2.50006930159;"{""coordinates"": [[2.497991436271598, 48.971355265016854], [2.500443796223933, 48.97070626738555], [2.502137602653089, 48.97019631025706]], ""type"": ""LineString""}";1018;26786;50178;A104;2;D;2;0;329.86802204;0;501;Etat;Autoroute DIRIF;autoroute;329.868022041
49.0350594518, 2.11682983702;"{""coordinates"": [[2.116084319157289, 49.035265728788616], [2.116867890006972, 49.03534156143786], [2.117214465121561, 49.03525454650302], [2.117270009185978, 49.03506637140903], [2.117227931974954, 49.034916363117546], [2.116946016853993, 49.03468510324612], [2.116541476574687, 49.03453917391566]], ""type"": ""LineString""}";884;22613;0;N184;0;;0;0;190.0249826;0;500;;;bretelle autoroute / voie rapide;190.024982607
48.9261302595, 2.40089052682;"{""coordinates"": [[2.398810268968225, 48.92590406732454], [2.40112971386836, 48.92612760381416], [2.402278017924288, 48.92629865267267], [2.402956331124995, 48.92645198534384]], ""type"": ""LineString""}";892;22848;0;A86;2;D;2;0;310.58078039;0;501;Etat;Autoroute DIRIF;autoroute;310.580780389
48.9436912942, 2.43596964096;"{""coordinates"": [[2.434299374394716, 48.943042227817145], [2.434421451361487, 48.94307781615739], [2.435227539282403, 48.94339187481922], [2.436142961398611, 48.94375978888435], [2.436334234967352, 48.943831565475946], [2.437632265599894, 48.94436100493686]], ""type"": ""LineString""}";895;22962;53044;A1;3;D;2;0;284.89237907;0;501;Etat;Autoroute DIRIF;autoroute;284.892379069
48.9424678726, 2.43325657263;"{""coordinates"": [[2.432313057487387, 48.941735315092224], [2.433112192155235, 48.94243916825154], [2.433308740173941, 48.94259525284917], [2.433442876457461, 48.94269027463793], [2.433917636119959, 48.94287323644913], [2.434299374394716, 48.943042227817145]], ""type"": ""LineString""}";898;22981;53273;A1;2;>;1;0;208.70404411;0;500;;;bretelle autoroute / voie rapide;208.704044108
48.9225153994, 2.35527153636;"{""coordinates"": [[2.354263697414793, 48.922640242022624], [2.354411252027892, 48.92262995779268], [2.355513133558234, 48.92247227154288], [2.356281559484479, 48.92240947119738]], ""type"": ""LineString""}";899;23002;56794;A86;2;D;2;0;150.24449171;0;501;Etat;Autoroute DIRIF;autoroute;150.244491704
48.8866642616, 2.47671302029;"{""coordinates"": [[2.476222464060573, 48.88664097248762], [2.477203576525638, 48.88668755065756]], ""type"": ""LineString""}";1232;32391;62326;A3;2;D;1;0;72.13254705;0;501;Etat;;autoroute;72.132547044
48.9730080006, 2.49155553915;"{""coordinates"": [[2.490555891666165, 48.973194413423315], [2.492555186638987, 48.97282158773572]], ""type"": ""LineString""}";1259;33140;0;A1;2;>;1;0;152.12688496;0;500;;;bretelle autoroute / voie rapide;152.126884967
48.9239020467, 2.3427369588;"{""coordinates"": [[2.342557864062144, 48.923999358396074], [2.342916053530813, 48.92380473505105]], ""type"": ""LineString""}";1266;33213;0;A86;2;D;2;0;34.0197177;0;501;Etat;Autoroute DIRIF;autoroute;34.019717708
48.9580026635, 2.53169288704;"{""coordinates"": [[2.529792804700892, 48.957711865591165], [2.531725875587099, 48.95790263439507], [2.533549944286612, 48.95849832391724]], ""type"": ""LineString""}";1273;33371;51317;A104;2;>;2;0;292.24345741;0;500;;Voie rapide DIRIF;bretelle autoroute / voie rapide;292.24345741
48.8756428143, 2.43971678355;"{""coordinates"": [[2.438445330977889, 48.875012709633985], [2.438850625195847, 48.87528795842854], [2.439223501336674, 48.875534997561694], [2.439839224847666, 48.87578475759515], [2.440193867222269, 48.8758672067925], [2.440466667381137, 48.875929693151434], [2.441094750139708, 48.875975775177466]], ""type"": ""LineString""}";1283;33674;63855;A3;2;>;1;0;229.56120267;0;500;;;bretelle autoroute / voie rapide;229.561202667
48.8658294934, 2.41959526824;"{""coordinates"": [[2.421660985673261, 48.86594989586199], [2.41982989833128, 48.86577132419111], [2.41920113887241, 48.86574585323752], [2.418650855793214, 48.86577217533594], [2.41803503775693, 48.86585038462162], [2.417537686808397, 48.86595612408811]], ""type"": ""LineString""}";1290;33917;0;A3;0;;0;0;306.81791432;0;500;;;bretelle autoroute / voie rapide;306.817914311
48.8649871511, 2.41631695619;"{""coordinates"": [[2.415400000715168, 48.86473712836913], [2.416265922316744, 48.864998379655205], [2.417245096913557, 48.86519229670718]], ""type"": ""LineString""}";1292;33934;65135;A3;3;D;2;0;144.85346666;0;501;Etat;;autoroute;144.853466658
48.9698408121, 2.50440674558;"{""coordinates"": [[2.503908901640044, 48.970148355337884], [2.504381564806626, 48.96980551647124], [2.50494435171727, 48.96960937738452]], ""type"": ""LineString""}";1302;34294;0;A104;0;;0;0;98.11043732;0;500;;;bretelle autoroute / voie rapide;98.1104373145
48.9282694225, 2.41258174802;"{""coordinates"": [[2.410289687568249, 48.92791263789887], [2.411703436942036, 48.92814061532656], [2.413362908194731, 48.92840804287324], [2.413713584021025, 48.9284645705739], [2.414464306339744, 48.928519001313866], [2.41462298113726, 48.928530557167214], [2.414881482986964, 48.92856242234941]], ""type"": ""LineString""}";1308;34511;0;A86;0;;0;0;344.5837698;0;501;Etat;Autoroute DIRIF;autoroute;344.583769801
48.9286247287, 2.48208004526;"{""coordinates"": [[2.482092302727505, 48.92844092278008], [2.482067787783274, 48.928808534699776]], ""type"": ""LineString""}";1337;35580;55738;A3;2;>;1;0;40.91874321;0;500;;;bretelle autoroute / voie rapide;40.9187432071
48.9601385611, 2.47113163669;"{""coordinates"": [[2.47075001867506, 48.96010703884426], [2.471513254710259, 48.96017008326847]], ""type"": ""LineString""}";1093;28627;0;A1;0;;0;0;56.32820532;0;500;;;bretelle autoroute / voie rapide;56.3282053129
48.9602999206, 2.47358174318;"{""coordinates"": [[2.47337423268908, 48.959333653608304], [2.473788344944496, 48.96126195623365], [2.473789253984786, 48.96126618761826]], ""type"": ""LineString""}";1095;28637;0;A1;0;;0;0;217.04680365;0;500;;;bretelle autoroute / voie rapide;217.046803651
48.8832393248, 2.45807607398;"{""coordinates"": [[2.456733245382118, 48.88268800215076], [2.45775692441593, 48.88310958319554], [2.458766947564604, 48.88352217766036], [2.459244692950094, 48.88371950770234], [2.459422112167181, 48.8837822576419]], ""type"": ""LineString""}";1120;29135;62814;A3;3;D;2;0;231.74072231;0;501;Etat;Autoroute DIRIF;autoroute;231.740722317
48.8817870313, 2.47595022446;"{""coordinates"": [[2.47586276271171, 48.88174821238463], [2.476037686211218, 48.881825850148616]], ""type"": ""LineString""}";1122;29152;62933;A86;2;D;2;0;15.46297423;0;500;;;bretelle autoroute / voie rapide;15.4629742352
48.9498237417, 2.47614762062;"{""coordinates"": [[2.475957678073219, 48.95043033769123], [2.47632172445695, 48.950304975786004], [2.476537912525905, 48.950102518172436], [2.476573930733253, 48.949864587251234], [2.47642822334003, 48.94963867728496], [2.476066826908372, 48.949484414180105], [2.475741624392838, 48.94946106756435], [2.475560813745942, 48.94949697033144], [2.475367319866122, 48.949573365148154]], ""type"": ""LineString""}";1139;29790;0;A3;0;;0;0;197.35525518;0;500;;;bretelle autoroute / voie rapide;197.355255178
48.8838453816, 2.46465725242;"{""coordinates"": [[2.464165289264272, 48.88398208706069], [2.464725610264033, 48.88380750484628], [2.465158396242334, 48.88375039142719]], ""type"": ""LineString""}";1142;29863;62684;A3;2;D;1;0;77.81403375;0;501;Etat;;autoroute;77.8140337445
